Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:34:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:34 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     4  component_conta
11:39:35 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     2  component_conta
11:39:36 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     1  component_conta
11:39:37 AM  1000    107231   42.00   14.00    0.00    0.00   56.00     2  component_conta
11:39:38 AM  1000    107231   38.00   20.00    0.00    0.00   58.00     0  component_conta
11:39:39 AM  1000    107231   40.00   15.00    0.00    0.00   55.00    10  component_conta
11:39:40 AM  1000    107231   42.00   16.00    0.00    1.00   58.00     4  component_conta
11:39:41 AM  1000    107231   44.00   14.00    0.00    0.00   58.00     2  component_conta
11:39:42 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     8  component_conta
11:39:43 AM  1000    107231   41.00   17.00    0.00    0.00   58.00    11  component_conta
11:39:44 AM  1000    107231   40.00   18.00    0.00    0.00   58.00    11  component_conta
11:39:45 AM  1000    107231   42.00   15.00    0.00    0.00   57.00    11  component_conta
11:39:46 AM  1000    107231   42.00   16.00    0.00    0.00   58.00    11  component_conta
11:39:47 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     5  component_conta
11:39:48 AM  1000    107231   42.00   14.00    0.00    0.00   56.00     1  component_conta
11:39:49 AM  1000    107231   42.00   15.00    0.00    0.00   57.00    10  component_conta
11:39:50 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     6  component_conta
11:39:51 AM  1000    107231   41.00   18.00    0.00    0.00   59.00    10  component_conta
11:39:52 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     7  component_conta
11:39:53 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     3  component_conta
11:39:54 AM  1000    107231   39.00   18.00    0.00    0.00   57.00     1  component_conta
11:39:55 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     4  component_conta
11:39:56 AM  1000    107231   42.00   17.00    0.00    0.00   59.00     6  component_conta
